"9601","455","33. Grieg, Edvard","Grieg","232---3000---0212---300---01---130",,,,"Bergen-based from 1874","2","1843","1907","Norwegian","Norwegian Nationalist [Romantic]","1800s","64","Edvard","Grieg","33"
"9602","456","Griffes, Charles Tomlinson","Griffes","012---0020---1101---210---10---120",,,,"spent 1903-7 in Germany, thereafter Tarrytown, New York-based","27","1884","1920","American","Impressionist","1800s","36","Charles Tomlinson","Griffes",
"9603","457","Grofé, Ferde","Grofé","none",,,,"New York area-based to 1945---California-based thereafter","9","1892","1972","American","American Light Classical","1800s","80","Ferde","Grofé","é"
"9604","458","Guarnieri, M[ozart] Camargo","Guarnieri","none",,,,"São Paulo-based","13","1907","1993","Brazilian","Brazilian Nationalist","1900s","86","M[ozart] Camargo","Guarnieri",
"9605","459","Guerrero, Francisco","Guerrero","none",,,,"Seville-based","11","1528","1599","Spanish","Late Spanish Renaissance","1500s","71","Francisco","Guerrero",
"9606","460","Hahn, Reynaldo","Hahn","[not used]",,,,"mainly Paris-based after 1878","1","1874","1947","Venezuelan-French","Late [or Post-] Romantic","1800s","73","Reynaldo","Hahn",
"9607","461","Halévy, [Jacques-François-]Fromental","Halévy","[not used]",,,,"mainly Paris-based","17","1799","1862","French","Early French Romantic","1700s","63","[Jacques-François-]Fromental","Halévy","é"
"9608","462","Harrison, Lou","Harrison","222---2222---2222---222---21---22x",,,"Exoticist [Mystical]","mainly California-based","10","1917","2003","American","Experimentalist","1900s","86","Lou","Harrison",
"9609","463","Hartmann, Johan Peder Emilius [J. P. E.]","J Hartmann","[not used]",,,,"Copenhagen-based","3","1805","1900","Danish","Romantic [Danish Nationalist]","1800s","95","Johan Peder Emilius [J. P. E.]","Hartmann",
"9610","464","Hassler, Hans Leo","Hassler","[not used]",,,,"successively based in Nuremberg, Venice, Augsburg, Nuremberg, Ulm & Dresden","19","1564","1612","German","Late German Renaissance","1500s","48","Hans Leo","Hassler",
"9611","465","Haydn, [Johann] Michael","M Hadyn","222---1222---2222---010---11---320",,,,"Salzburg-based from 1763","7","1737","1806","Austrian","Classical [Viennese Classical]","1700s","69","[Johann] Michael","Haydn",
"9612","466","Heinichen, Johann David","Heinichen","[not used]",,,,"Dresden-based from 1717","9","1683","1729","German","Late German Baroque","1600s","46","Johann David","Heinichen",
"9613","467","Henze, Hans Werner","Henze","222---2212---2222---212---22---12x",,,,"mainly Italy-based since 1953","12","1926","2012","German-Italian","Expressionist [Neoclassical to c1968]","1900s","86","Hans Werner","Henze",
"9614","468","Herbert, Victor","Herbert","012---0211---1002---100---03---120",,,,"U.S.-based from 1886","10","1859","1924","Irish-American","American Light Classical","1800s","65","Victor","Herbert",
"9615","469","Hildegard of Bingen,","Hildegard","[not used]",,,,"from c1150 Bingen am Rhein-based","8","1098","1179","German","Medieval","1000s","81",,"Hildegard of Bingen",
"9616","470","Holborne, Antony [Anthony]","Holborne","[not used]",,,,,"8","c1545","1602","British","Late English Renaissance","1500s","57","Antony [Anthony]","Holborne",
"9617","471","Holliger, Heinz","Holliger","[not used]",,,,,"6","1939",,"Swiss","European Avant-garde [Serial]","1900s","-1","Heinz","Holliger",
"9618","472","Holmboe, Vagn","Holmboe","[not used]",,,,"mainly Copenhagen-based","18","1909","1996","Danish","Neoclassical","1900s","87","Vagn","Holmboe",
"9619","473","88. Holst, Gustav","Holst","123---0202---2011---110---22---220",,,,"taught at the St. Paul's Girl School, Hammersmith, from 1905","5","1874","1934","British","English Nationalist [with Exoticist elements]","1800s","60","Gustav","Holst","88"
"9620","474","Howells, Herbert","Howells","002---2202---1202---120---00---220",,,,,"16","1892","1983","British","Neoromantic","1800s","91","Herbert","Howells",
"9621","475","Hummel, Johann Nepomuk","Hummel","022---2221---2222---210---12---220",,,,"travelled widely in Europe","13","1778","1837","Slovakian-Austrian","Post-Classical [Viennese Classical]","1700s","59","Johann Nepomuk","Hummel",
"9622","476","Humperdinck, Engelbert","Humperdinck","022---0000---1201---100---02---220",,,,,"8","1854","1921","German","Late [post-Wagnerian] German Romantic","1800s","67","Engelbert","Humperdinck",
"9623","477","Husa, Karel","Husa","[not used]",,,,"U.S.-based from 1954","9","1921","2016","Bohemian-American","Expressionist [Neoromantic]","1900s","95","Karel","Husa",
"9624","478","Ibert, Jacques","Ibert","222---0220---2222---212---22---02x",,,,"mainly Paris- & Rome-based","0","1890","1962","French","French Neoclassical [Impressionist]","1800s","72","Jacques","Ibert",
"9625","479","Ippolitov-Ivanov, Mikhail M.","Ippolitov","[not used]",,,,"Moscow-based from 1893","9","1859","1935","Russian","Russian Nationalist [Romantic]","1800s","76","Mikhail M.","Ippolitov-Ivanov","-"
"9626","480","Ireland, John","Ireland","[not used]",,,"Impressionist]","mainly London-based c1893-1953","18","1879","1962","British","Late English Romantic [Celtic revival","1800s","83","John","Ireland",
"9627","481","Isaac, Heinrich","Isaac","[not used]",,,,"mainly Florence- & Germany-based from c1484","26","c1450","1517","Flemish","Middle Franco-Flemish Renaissance","1400s","67","Heinrich","Isaac",
"9628","482","64. Janácek, Leos","Janácek","022---0200---2202---210---13---220",,,,"Brno-based from 1880","6","1854","1928","Moravian","Czech Nationalist","1800s","74","Leos","Janácek","64 á"
"9629","483","Janequin, Clément","Janequin","[not used]",,,,"associated with Bordeaux, Angers & Paris","10","c1485","1558","French","Late French Renaissance","1400s","73","Clément","Janequin",
"9630","484","Jolivet, André","Jolivet","[not used]",,,"Exoticist]","mainly Paris-based","19","1905","1974","French","Mystical [Impressionist","1900s","69","André","Jolivet",
"9631","485","Jommelli, Nicolò","Jommelli","[not used]",,,,"associated with Naples, Rome, Vienna & Stuttgart","11","1714","1774","Italian","Pre-Classical","1700s","60","Nicolò","Jommelli",
"9632","486","Jongen, Joseph","Jongen","[not used]",,,,"mainly Liège-, Paris- & Brussels-based","30","1873","1953","Belgian","Neoromantic","1800s","80","Joseph","Jongen",
"9633","487","Joplin, Scott","Joplin","000---0000---0000---300---12---010",,,,"Mid-South-based to 1907, thereafter New York-based","8","1867?","1917","American","American Light Classical","1800s","50","Scott","Joplin",
"9634","488","Kabalevsky, Dmitri","Kabalevsky","[not used]",,,,"Moscow-based from 1918","11","1904","1987","Russian","Neoromantic [Socialist Realist]","1900s","83","Dmitri","Kabalevsky",
"9635","489","Khachaturian, Aram","Khachaturian","222---2200---0112---202---20---020",,,,"Moscow-based from 1921","10","1903","1978","Armenian","Neoromantic [Socialist Realist]","1900s","75","Aram","Khachaturian",
"9636","490","Korngold, Erich Wolfgang","Korngold","222---2200---2222---200---12---120",,,,"mainly Vienna-based to 1934, Hollywood-based thereafter","12","1897","1957","Austrian-American","Late German Romantic","1800s","60","Erich Wolfgang","Korngold",
"9637","491","Kreisler, Fritz","Kreisler","010---0000---0213---102---01---000",,,,,"2","1875","1962","Austrian-American","Viennese Light Classical","1800s","87","Fritz","Kreisler",
"9638","492","Krenek, Ernst","Krenek","222---2222---2222---222---12---22x",,,,"U.S.-based from 1938","33","1900","1991","Austrian-American","Expressionist to c1925---German Neoclassical [Vernacularist] c1925-c1934---Post-Webernian Serial the","1900s","91","Ernst","Krenek",
"9639","493","Krommer, Franz","Kromer","[not used]",,,,,"20","1759","1831","Moravian-Austrian","Late Viennese Classical","1700s","72","Franz","Krommer",
